,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.31383333383616985,0.3181057808938592,0.31830556116073166,0.334745906363359,0.3351313920339636,0.36011747635613517,0.42995752151355077,0.43333850887393965,0.44007838005558103,0.4585168708292866,0.4870823953427011,0.4913114454452057,0.5084827011812848,0.597036858588292,0.6194491302939238,0.63635591006242,0.8193663928858148,0.9131122861356022
1,0.3142014010350797,0.3181057808938592,0.31830556116073166,0.334745906363359,0.3351313920339636,0.36011747635613517,0.42995752151355077,0.43409699494198156,0.44007838005558103,0.4585168708292866,0.4870823953427011,0.4913114454452057,0.5084827011812848,0.597036858588292,0.6194491302939238,0.63635591006242,0.8193663928858148,0.9131122861356022
2,0.3142014010350797,0.3181057808938592,0.31830556116073166,0.334745906363359,0.3351313920339636,0.36011747635613517,0.42841840132017023,0.4354842230322836,0.44007838005558103,0.4585168708292866,0.4870823953427011,0.4913114454452057,0.5084827011812848,0.597036858588292,0.6194491302939238,0.63635591006242,0.8193663928858148,0.9131122861356022
3,0.3142014010350797,0.3181057808938592,0.31830556116073166,0.3313692827566513,0.3351313920339636,0.36011747635613517,0.42841840132017023,0.4354842230322836,0.44007838005558103,0.4585168708292866,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.597036858588292,0.6194491302939238,0.63635591006242,0.8193663928858148,0.9131122861356022
4,0.3142014010350797,0.31739582678869366,0.3181057808938592,0.3313692827566513,0.3351313920339636,0.36011747635613517,0.42841840132017023,0.4354842230322836,0.44007838005558103,0.46113087098196864,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.597036858588292,0.6194491302939238,0.63635591006242,0.8193663928858148,0.9131122861356022
5,0.3142014010350797,0.31739582678869366,0.3181057808938592,0.3313692827566513,0.34453585058255615,0.36011747635613517,0.42841840132017023,0.4354842230322836,0.44007838005558103,0.46113087098196864,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.597036858588292,0.6170393635199243,0.63635591006242,0.8193663928858148,0.9131122861356022
6,0.3142014010350797,0.3181057808938592,0.32328967258051683,0.3313692827566513,0.34453585058255615,0.36011747635613517,0.42841840132017023,0.43077018455193294,0.4354842230322836,0.46113087098196864,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.597036858588292,0.6170393635199243,0.63635591006242,0.8193663928858148,0.9131122861356022
7,0.3142014010350797,0.3181057808938592,0.32328967258051683,0.3313692827566513,0.34453585058255615,0.36011747635613517,0.42841840132017023,0.43077018455193294,0.4354842230322836,0.46113087098196864,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.6050000266497529,0.6170393635199243,0.63635591006242,0.8119729947715442,0.9131122861356022
8,0.3142014010350797,0.3181057808938592,0.32328967258051683,0.3313692827566513,0.3396669894007338,0.36011747635613517,0.42841840132017023,0.43077018455193294,0.4354842230322836,0.46113087098196864,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.6050000266497529,0.6193993288115434,0.63635591006242,0.8119729947715442,0.9131122861356022
9,0.3142014010350797,0.32125235669300817,0.32328967258051683,0.3313692827566513,0.3366134481532287,0.36011747635613517,0.42841840132017023,0.43077018455193294,0.4354842230322836,0.46113087098196864,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.6050000266497529,0.6193993288115434,0.63635591006242,0.8119729947715442,0.9131122861356022
10,0.3142014010350797,0.32125235669300817,0.32328967258051683,0.3313692827566513,0.3366134481532287,0.36011747635613517,0.42841840132017023,0.43077018455193294,0.43622705439922554,0.46113087098196864,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.605082926750936,0.6193993288115434,0.63635591006242,0.8119729947715442,0.9131122861356022
11,0.3142014010350797,0.32328967258051683,0.3277570240150683,0.3306105046594885,0.3313692827566513,0.36011747635613517,0.42841840132017023,0.43077018455193294,0.43622705439922554,0.46113087098196864,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.605082926750936,0.6193993288115434,0.63635591006242,0.8119729947715442,0.9131122861356022
12,0.3142014010350797,0.32328967258051683,0.3277570240150683,0.3306105046594885,0.3313692827566513,0.36011747635613517,0.42841840132017023,0.43077018455193294,0.43622705439922554,0.46113087098196864,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.5917398805573988,0.6193993288115434,0.63635591006242,0.8281037067805435,0.9131122861356022
13,0.3142014010350797,0.32328967258051683,0.3278180295982022,0.3306105046594885,0.3312984781308447,0.36011747635613517,0.42841840132017023,0.43077018455193294,0.43622705439922554,0.46113087098196864,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.5917398805573988,0.6193993288115434,0.63635591006242,0.8281037067805435,0.9131122861356022
14,0.3142014010350797,0.32328967258051683,0.3278180295982022,0.3306105046594885,0.3317001343852678,0.3591981083440449,0.42841840132017023,0.43077018455193294,0.43622705439922554,0.46113087098196864,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.5917398805573988,0.6193993288115434,0.63635591006242,0.8281037067805435,0.9131122861356022
15,0.29446791849519555,0.3142014010350797,0.32328967258051683,0.3278180295982022,0.3306105046594885,0.3973870054107464,0.42841840132017023,0.43077018455193294,0.43622705439922554,0.46113087098196864,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.5917398805573988,0.6193993288115434,0.63635591006242,0.8281037067805435,0.9131122861356022
16,0.2964672412350431,0.3142014010350797,0.32328967258051683,0.3278180295982022,0.3306105046594885,0.3928002559088226,0.42841840132017023,0.43077018455193294,0.43622705439922554,0.46113087098196864,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.5917398805573988,0.6193993288115434,0.63635591006242,0.8281037067805435,0.9131122861356022
17,0.2964672412350431,0.3142014010350797,0.32328967258051683,0.3278180295982022,0.3306105046594885,0.3928002559088226,0.4282135836134187,0.42841840132017023,0.43077018455193294,0.46844388143207993,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.5917398805573988,0.6193993288115434,0.63635591006242,0.8281037067805435,0.9131122861356022
18,0.29523741863895314,0.3142014010350797,0.32328967258051683,0.3278180295982022,0.3314641535963576,0.3928002559088226,0.4282135836134187,0.42841840132017023,0.43077018455193294,0.46844388143207993,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.5917398805573988,0.6193993288115434,0.63635591006242,0.8281037067805435,0.9131122861356022
19,0.2940382992614858,0.29523741863895314,0.3278180295982022,0.3314641535963576,0.3458487461882656,0.3928002559088226,0.4282135836134187,0.42841840132017023,0.43077018455193294,0.46844388143207993,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.5917398805573988,0.6193993288115434,0.63635591006242,0.8281037067805435,0.9131122861356022
20,0.28987401221081005,0.2940382992614858,0.29523741863895314,0.3458487461882656,0.36575642690854304,0.3928002559088226,0.4282135836134187,0.42841840132017023,0.43077018455193294,0.46844388143207993,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.5917398805573988,0.6193993288115434,0.63635591006242,0.8281037067805435,0.9131122861356022
21,0.28987401221081005,0.2940382992614858,0.29523741863895314,0.3458487461882656,0.36575642690854304,0.39397707050768616,0.4282135836134187,0.42841840132017023,0.43077018455193294,0.46844388143207993,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.5917398805573988,0.6153543142102837,0.63635591006242,0.8281037067805435,0.9131122861356022
22,0.28987401221081005,0.2940382992614858,0.29523741863895314,0.3171994417722001,0.36575642690854304,0.39397707050768616,0.4282135836134187,0.42841840132017023,0.4586792899719726,0.46844388143207993,0.4861171900645585,0.4913114454452057,0.5084827011812848,0.5917398805573988,0.6153543142102837,0.63635591006242,0.8281037067805435,0.9131122861356022
23,0.28987401221081005,0.2940382992614858,0.29523741863895314,0.3171994417722001,0.36575642690854304,0.39397707050768616,0.4282135836134187,0.42841840132017023,0.4586792899719726,0.46844388143207993,0.47771516534264274,0.4913114454452057,0.5084827011812848,0.5917398805573988,0.6232156012398704,0.63635591006242,0.8281037067805435,0.9131122861356022
24,0.28987401221081005,0.2940382992614858,0.29523741863895314,0.3171994417722001,0.36575642690854304,0.39397707050768616,0.4282135836134187,0.42841840132017023,0.4586792899719726,0.46844388143207993,0.47771516534264274,0.4913114454452057,0.5084827011812848,0.5917398805573988,0.6232156012398704,0.63635591006242,0.8281037067805435,0.9131122861356022
